	GPSLAT	GPSLON	GPSALT	GPSSPE	HUM	TEMP	PRES	CO	CO2	NH2	NH3	TVOC	COMX	COMY	COMZ	ACCX	ACCY	ACCZ	GYRX	GYRY	GYRZ	BAT	VEL	ANGA	ANGB
350	24.5281	33.7936	29.1619	8.963	23.033	-38.051	54663.29999999996	25.3701	14.6809	13.9623	62.6881	65.6435	237.06	114.07	76.57	69.1746	65.643	13.1071	310.57	39.66	163.59	1	1519	113.148914	171.3986
351	11.7192	48.7407	0.0921	96.434	8.2076	19.8127	54529.97799999996	33.4247	89.5839	14.9153	64.7007	72.0592	16.9	292.61	117.09	90.194	43.8934	32.7843	290.0	278.6	124.32	1	543	-111.579117	-171.891423
352	82.7622	63.5401	36.3117	71.3338	15.4272	14.7132	54396.65599999996	13.8328	27.0931	78.3174	45.6804	85.4504	11.55	230.76	208.08	6.6725	24.0566	37.4206	102.6	339.36	250.54	0	537	155.980609	-163.421305
353	19.5035	64.5373	50.2049	65.166	6.2792	-1.8525	54263.33399999996	41.3653	31.0502	47.562	39.2614	6.4435	343.88	81.94	162.0	74.2018	74.8303	23.7555	287.18	345.71	63.94	1	1341	177.760902	159.337237
354	97.1504	20.3309	70.3165	75.9693	32.707	11.7923	54130.01199999996	56.7799	79.2312	95.1072	63.795	84.5745	319.96	247.31	112.21	74.627	95.0623	89.4468	205.21	35.89	125.04	1	535	128.815718	146.331244
355	73.9055	62.4895	37.5321	79.2584	43.3291	16.4009	53996.68999999996	40.1216	36.7753	80.5227	86.9197	20.2332	194.15	219.37	102.64	14.1785	34.2557	50.2168	26.12	133.13	197.31	1	1083	-7.777314	-125.754416
356	41.4453	23.7564	30.6909	57.3253	65.1011	13.5971	53863.36799999996	1.9554	65.4302	97.758	21.2185	21.5312	216.44	182.8	256.91	97.0358	85.5209	83.4844	353.33	274.48	236.42	1	161	42.142323	-163.030533
357	97.1599	71.956	64.5764	75.9842	2.2061	-38.4109	53730.04599999996	75.3764	30.8407	33.8835	60.8633	7.1454	57.89	86.1	309.94	17.8535	54.4778	70.757	162.43	219.21	202.13	1	736	82.26955	141.274008
358	33.3686	57.0224	87.0772	34.3945	27.9087	-0.9559	53596.72399999996	35.2631	4.6886	55.3304	57.9545	77.2143	63.97	192.03	18.79	51.3661	0.8808	73.2359	125.19	159.15	34.23	0	1799	-158.065748	84.233172
359	68.2913	31.0624	21.8295	32.188	65.1734	10.5817	53463.40199999996	40.3178	3.8864	87.8451	45.6523	49.9259	32.82	224.76	355.55	93.9273	95.8286	50.4663	199.53	134.92	339.11	0	1464	-122.572173	-179.166515
360	86.3702	65.4515	0.6184	94.9574	64.5175	0.6329	53330.07999999996	58.9722	10.3828	34.9369	91.2371	56.5866	224.21	326.83	66.37	96.2343	16.6066	31.623	350.62	88.86	137.96	1	1047	102.619169	12.692853
361	43.5308	37.8111	19.4048	14.8062	70.4778	-31.1848	53196.75799999996	48.257	20.0821	60.0169	84.9051	28.5964	43.94	271.01	245.95	26.6269	10.9363	34.4836	170.93	153.67	333.68	0	1055	65.347742	-1.187942
362	84.8165	70.8156	39.634	52.4812	60.3777	11.0401	53063.43599999996	89.6903	93.9223	82.7383	15.1755	65.6082	185.71	32.01	302.19	74.1629	19.6221	62.8704	76.83	237.21	357.44	0	1218	-37.393385	177.335993
363	15.5055	62.2986	80.8021	89.6588	76.1858	-33.5038	52930.11399999996	89.2655	14.5616	89.9494	52.2733	23.0549	201.78	328.16	274.62	35.8895	54.804	17.0302	340.87	56.96	101.33	0	1661	30.167341	59.078438
364	94.267	62.2161	90.8193	54.8395	87.3576	-24.2769	52796.79199999996	62.4133	44.068	97.9919	3.8975	11.6819	323.92	142.64	183.88	9.6754	69.9831	45.5884	48.71	93.57	214.43	1	1580	103.041879	44.80495
365	25.1802	48.8678	64.4235	41.0011	55.4954	-29.137	52663.46999999996	83.7372	72.2936	40.9888	8.6143	93.2238	230.04	347.84	12.86	71.2766	79.712	27.4111	334.4	256.47	335.48	1	612	-112.111489	-73.101542
366	35.0385	11.53	59.5079	48.1966	62.253	-35.5784	52530.14799999996	74.793	14.1352	83.932	85.0479	47.0262	25.27	280.24	264.4	57.8322	64.9289	0.0884	206.03	132.0	77.55	1	1169	146.43308	85.441573
367	73.5761	89.9526	30.9361	44.5802	50.7877	-10.9884	52396.82599999996	7.478	67.6467	16.5304	21.7112	23.0466	128.94	123.88	108.28	93.2682	16.3642	36.5124	124.86	258.98	109.81	1	206	-9.647212	61.69504
368	77.5964	9.2828	42.8161	29.6391	0.3337	-4.5215	52263.50399999996	25.4018	65.8889	46.7719	61.888	58.0002	239.34	179.2	145.84	91.3548	42.9366	34.1761	35.75	153.77	82.61	1	812	-7.909339	-49.869499
369	5.256	18.6276	45.0589	12.5973	69.566	-14.0681	52130.18199999996	56.5369	96.3353	42.4678	18.6887	15.1129	33.15	324.16	114.18	19.4098	28.5834	41.4842	232.68	272.23	30.13	1	573	-136.589447	82.24775
370	64.3961	56.4486	84.7933	65.549	77.1763	28.8138	51996.85999999996	63.3187	85.2495	61.4569	39.4183	72.1149	160.58	268.13	171.84	88.8924	55.6436	95.0609	262.35	213.18	100.17	0	1151	28.71094	48.816993
371	27.0489	45.4011	84.7726	59.1009	55.7816	22.1961	51863.53799999996	97.7111	88.1761	88.2763	81.7481	88.1084	313.87	342.72	42.05	89.8837	18.5112	12.3109	323.2	275.69	9.24	0	980	-56.270698	0.215803
372	37.0995	53.9247	23.1708	28.5647	27.0359	-3.45	51730.21599999996	86.0268	93.5658	68.5972	30.3734	83.8895	172.55	202.9	273.96	25.2759	39.9731	49.4892	29.69	226.04	313.21	0	606	-24.073462	50.29289
373	85.6056	81.7086	35.6538	85.6853	25.3244	-26.0551	51596.89399999996	96.2934	65.4422	28.2301	0.4158	57.9652	70.25	39.82	75.43	31.1126	66.7599	38.2479	253.06	316.88	127.58	1	565	-11.89806	-7.267607
374	33.9603	17.1225	17.1763	95.5795	64.6952	6.4472	51463.57199999996	41.5333	76.1023	7.8504	78.5827	3.2007	201.88	350.4	159.1	26.8362	12.6534	12.1813	123.32	249.13	328.16	1	1082	-136.227986	72.36604
375	60.1218	28.2855	39.4908	26.8348	53.4474	-8.1805	51330.249999999956	89.133	21.014	58.0697	15.8168	22.0312	346.01	241.97	7.64	8.4646	95.0524	49.2294	345.91	247.62	179.95	1	1613	20.148253	108.853098
376	39.0949	78.0558	26.0192	18.166	48.4201	10.5132	51196.927999999956	87.4784	23.2377	11.7178	16.271	76.0426	346.03	158.52	305.77	51.4111	46.3333	68.0138	287.99	93.71	141.3	0	1330	-91.230217	-149.881189
377	1.1163	1.0358	1.0416	23.8469	74.1613	-26.4674	51063.605999999956	8.9376	32.4007	58.1017	90.8178	7.1714	236.98	66.49	219.78	35.3829	17.9448	11.0498	150.62	105.9	204.6	0	879	-121.147632	-116.984488
378	2.1771	72.4586	68.8865	53.6784	40.0583	11.9323	50930.283999999956	44.1973	76.5547	81.0675	43.2391	88.2062	173.32	54.2	267.0	47.4955	63.946	8.9978	148.33	329.62	157.7	0	1713	113.17997	30.709959
379	81.2677	26.6285	57.8699	76.81	79.3322	-21.9827	50796.961999999956	12.0826	77.267	69.8381	14.7934	26.2298	96.5	293.28	242.85	36.4493	50.7728	77.4069	125.78	55.87	85.05	0	108	77.363414	-5.469678
380	86.5378	82.033	33.4766	73.4789	26.5404	25.4574	50663.639999999956	52.3511	60.4619	30.2158	98.8543	20.7452	125.44	349.4	260.43	19.8023	7.1727	1.4318	16.24	328.48	103.76	1	516	68.644612	98.346747
381	84.1103	14.7134	3.9635	75.6373	43.4479	4.5947	50530.317999999956	73.6829	12.6262	64.7077	59.0957	1.9403	8.58	0.36	84.86	21.9706	74.409	87.313	145.9	358.97	66.71	0	1638	76.732618	-146.841913
382	21.2852	14.5792	69.9841	66.8253	7.0421	26.7503	50396.995999999956	92.8394	18.1289	16.6542	29.6616	30.6801	350.29	293.65	357.08	85.0278	26.7656	57.8834	103.39	55.51	211.09	1	1613	-52.868321	-154.772852
383	42.2209	62.0428	39.2888	19.5954	0.8029	-22.1245	50263.673999999955	32.5952	22.9968	56.0184	76.0463	57.7636	45.93	88.78	281.58	51.4032	95.8931	36.6437	289.9	216.32	78.98	1	1750	-165.294986	-11.686465
384	48.0801	8.1946	1.3982	16.6174	95.5637	12.2867	50130.351999999955	80.7476	64.4937	3.4081	70.656	94.2218	121.2	98.18	13.97	54.1662	32.0894	41.5864	33.43	310.64	74.81	1	1461	-72.892183	26.834026
385	50.6617	73.4407	33.4256	4.9281	97.0992	-0.9391	49997.029999999955	95.0064	9.9613	20.1999	26.1571	43.6468	311.88	255.03	181.16	81.2862	73.6669	52.3066	76.27	13.24	243.26	0	1142	-172.132922	83.684803
386	32.0081	13.1789	58.797	89.7829	84.0651	-3.3897	49863.707999999955	40.2742	27.387	16.5521	11.8936	48.0785	5.07	62.98	205.0	72.3017	66.8094	82.6185	225.74	192.19	295.1	0	1751	-53.895681	-125.090467
387	50.0977	32.3778	6.623	24.1859	0.9641	6.6389	49730.385999999955	50.2874	9.5549	51.5874	95.0112	97.9013	245.54	340.46	95.11	26.6121	57.0322	98.802	85.98	70.69	10.01	1	135	-74.408116	155.721528
388	11.6248	63.0239	23.8014	71.8112	48.6494	-38.325	49597.063999999955	86.0535	34.7151	68.5926	50.9166	16.6887	255.44	297.03	165.57	10.7134	49.8881	1.489	280.12	71.5	269.44	1	748	136.950936	21.873542
389	97.2318	6.9379	53.9163	32.2283	95.4771	22.8333	49463.741999999955	78.4287	28.5543	12.4608	64.9744	8.5732	48.35	36.15	275.25	66.9681	8.9796	93.4139	96.17	224.28	5.42	0	1139	168.833276	70.981563
390	70.8516	53.2977	33.217	78.7385	35.0727	-28.2614	49330.419999999955	34.8807	72.8704	45.6583	22.7756	88.5402	31.62	302.24	149.19	97.8799	91.8797	72.9211	178.29	182.48	25.26	1	394	95.057261	27.622459
391	45.2868	24.4619	98.7313	64.8805	13.8523	-11.245	49197.097999999954	51.0906	50.7588	52.3108	2.1452	26.5005	90.35	353.91	225.39	40.754	21.3925	3.8177	169.91	296.09	51.13	1	1627	-113.077866	64.176152
392	89.9355	49.0434	33.8579	97.7015	46.1549	-1.4016	49063.775999999954	97.7386	63.8868	54.1203	77.9709	61.902	192.0	116.89	94.66	55.9165	42.8026	35.3981	92.48	314.91	160.65	0	796	-2.2247	105.431879
393	42.4114	98.7537	46.7268	93.7119	59.6816	-32.4824	48930.453999999954	63.6326	28.0834	72.664	8.2459	1.9321	15.79	301.63	136.09	66.9182	94.434	56.4242	41.33	9.69	242.64	1	1669	-172.000745	65.22197
394	82.067	90.4142	92.2014	85.4882	66.3518	-39.727	48797.131999999954	48.8024	35.9743	77.8906	31.268	88.0282	57.54	216.2	359.55	42.2634	92.4184	71.4263	274.55	18.38	222.41	0	124	-16.880419	162.041606
395	54.7141	24.0996	29.2529	59.1346	57.6491	10.2058	48663.809999999954	50.0629	78.2686	24.1056	53.5576	38.1392	171.94	318.64	59.19	73.3512	10.1474	86.0164	32.44	223.78	347.31	1	615	-147.624211	-35.846494
396	70.5297	78.7721	81.1362	27.0423	84.2758	11.223	48530.487999999954	24.5692	24.5326	36.2682	43.3652	50.2614	2.94	257.91	106.37	71.2167	48.962	78.8556	153.21	7.39	283.79	1	1627	174.102869	-122.146857
397	22.3518	18.083	4.6142	83.5758	46.6342	27.1123	48397.165999999954	60.5157	5.2572	62.6221	51.5732	54.0281	206.74	256.28	282.75	71.6454	88.3444	73.5968	314.5	31.46	37.32	0	1635	-134.758099	168.52595
398	55.2105	20.2954	33.523	25.6151	75.9242	-16.6637	48263.843999999954	91.964	38.4058	76.2454	23.1809	55.297	153.83	100.34	308.34	72.5835	1.2965	46.3683	215.11	129.47	101.34	1	1292	-140.580943	30.612324
399	83.4802	80.9485	8.5847	36.6664	80.7544	20.0294	48130.52199999995	23.9107	53.3766	80.0322	12.6449	62.2331	115.09	256.94	229.75	40.2733	50.9888	58.9998	352.31	146.16	174.96	0	983	-124.733042	-150.460751
400	9.8762	0.9	68.0342	58.3835	3.5241	-33.0808	47997.19999999995	92.8478	79.2442	64.4496	96.8781	19.2077	27.44	119.92	185.58	47.487	73.5474	45.4673	299.72	169.34	209.64	1	201	-86.815232	100.287717
401	97.5842	71.7729	26.6672	52.1721	89.5124	-29.0192	47863.87799999995	40.1795	91.5916	9.2034	56.2098	51.241	65.0	213.45	16.86	18.8744	52.464	60.361	156.32	124.78	144.64	0	760	40.512088	-124.557086
402	19.9551	82.3973	43.801	19.3893	83.9217	-4.9161	47730.55599999995	89.7539	46.4224	65.4745	91.1351	51.7204	268.54	84.7	300.78	51.4395	51.4172	27.9726	214.54	143.54	80.93	1	1686	-85.051969	111.858594
403	39.0334	13.5271	2.5751	86.9554	81.5617	-29.5972	47597.23399999995	35.3106	95.8429	26.0103	66.8715	87.6148	79.93	169.69	299.48	61.2254	91.2025	4.6857	170.5	239.14	59.83	1	1195	-145.091667	-102.939806
404	3.0497	39.2644	89.9468	54.0525	97.3417	19.7526	47463.91199999995	14.0453	48.9891	80.2589	43.8174	75.6726	249.59	267.59	186.21	34.5958	66.578	21.1437	120.45	168.23	52.81	0	1314	-176.693402	146.271632
405	64.4875	18.427	33.514	62.1968	72.3175	7.3799	47330.58999999995	5.9655	0.6826	84.6109	87.3676	55.4822	134.26	167.28	23.22	44.9599	35.4014	48.58	284.04	267.22	71.03	0	214	-48.732069	-127.783579
406	82.8543	92.5916	30.1706	76.5206	19.2713	-8.1082	47197.26799999995	35.7822	66.3347	22.6606	87.3985	34.4394	286.09	123.05	252.51	82.3328	13.6017	37.5549	138.96	52.56	257.02	0	1728	41.111585	78.937363
407	85.9155	17.0689	58.7208	28.8843	65.2378	7.7023	47063.94599999995	81.3123	47.9118	47.8781	66.2139	56.5874	316.18	348.26	220.32	7.1949	47.689	22.0427	116.77	220.5	262.4	1	589	69.024247	167.871889
408	16.4755	35.5328	72.3592	52.6382	25.5697	26.4412	46930.62399999995	57.3455	96.8075	96.1061	96.2452	60.6335	55.13	84.16	335.81	60.0314	37.4936	12.694	84.41	22.04	266.23	1	1584	73.419968	-52.043042
409	53.9496	74.2004	34.9929	54.6974	63.9921	8.7695	46797.30199999995	93.7406	15.1699	60.3142	96.7234	24.6123	36.88	312.55	111.27	31.9044	93.3545	50.1086	168.35	229.82	358.44	0	818	142.173615	-39.409448
410	8.6526	49.6918	28.9814	4.4415	81.4936	-35.2879	46663.97999999995	54.7096	83.2053	58.6296	74.7766	14.7863	300.79	39.65	201.88	57.8345	50.9627	92.1498	171.54	148.27	253.74	0	1106	-151.675725	121.136774
411	82.891	4.3283	21.521	45.8041	55.4172	24.5076	46530.65799999995	55.4517	82.7662	19.5761	60.3252	83.4398	23.62	80.36	290.49	27.5914	63.9495	31.9336	41.07	50.35	63.84	1	1300	-178.77284	142.616079
412	16.4403	60.1618	33.2723	94.3216	1.3767	-35.8705	46397.33599999995	32.0938	58.3332	94.0329	64.5178	63.5503	144.42	8.77	60.36	17.1506	83.1106	59.1784	68.88	260.52	324.98	0	228	89.553028	-25.256116
413	94.966	8.2825	71.051	34.2178	1.1431	24.7405	46264.01399999995	44.5092	49.1106	77.0265	59.7031	76.8911	178.84	273.03	257.89	71.4481	78.9882	11.8255	77.24	162.37	304.25	1	1123	120.106885	150.866169
414	43.9303	69.2662	36.5903	30.2227	22.994	-10.8479	46130.69199999995	68.4634	97.7292	75.5011	46.7783	91.1614	276.33	58.35	160.7	87.9718	56.5373	51.8103	28.71	3.27	275.37	1	1789	-116.895872	-14.398113
415	13.3061	40.1782	74.7734	75.4515	62.2951	-38.4378	45997.36999999995	24.0242	69.6398	29.1666	40.5368	92.0578	57.52	102.56	336.43	85.2323	49.3382	47.9023	112.05	201.48	242.13	1	1054	175.975449	134.161459
416	84.7837	75.0725	77.2163	96.3498	4.5831	-3.4541	45864.04799999995	28.3296	79.8917	41.512	49.7883	80.5619	331.76	177.46	22.29	87.6281	30.4118	76.4611	174.34	263.04	229.64	1	872	-59.824654	-175.338401
417	25.5922	65.2362	7.9172	21.1153	40.0572	5.931	45730.72599999995	43.1434	97.5239	34.3876	28.9226	22.3253	169.46	93.21	359.16	21.4955	67.1044	29.1944	100.46	277.69	255.59	0	1105	-153.729194	-95.975318
418	0.0585	67.4791	50.5716	38.1104	26.2316	9.9828	45597.40399999995	23.6484	70.7853	4.5861	13.4583	30.3396	281.68	307.71	86.96	48.262	38.0358	52.9053	328.1	0.92	293.59	1	1159	-8.857099	101.599837
419	97.8725	22.0068	34.9042	60.8243	37.4137	-20.8619	45464.08199999995	54.5967	37.8399	2.0946	77.4928	72.5785	163.42	271.27	315.29	77.3447	10.8438	20.9725	342.09	237.54	11.44	1	189	-114.774892	8.13792
420	84.6823	14.1524	43.0533	37.1304	20.4094	10.147	45330.75999999995	65.8661	26.3808	17.2556	52.3307	20.087	20.22	163.47	182.27	50.6823	94.6245	51.1327	286.92	35.15	257.13	1	1213	115.753299	-130.302179
421	70.3236	25.3197	20.7726	57.1279	87.9214	22.1874	45197.43799999995	90.071	23.7977	16.6896	82.8577	76.6437	195.42	226.18	155.97	75.8598	32.9691	10.8065	194.07	263.62	294.88	1	628	18.087528	146.521557
422	28.0456	4.2835	42.724	12.5476	45.3644	-9.1972	45064.11599999995	4.959	17.8643	45.7655	72.7744	13.384	302.9	124.43	165.1	80.0682	66.2436	2.6758	319.03	52.04	166.39	0	74	-5.165299	-50.901256
423	8.8894	64.4799	44.8959	98.9074	52.9916	10.9674	44930.79399999995	68.0681	12.1088	41.5614	51.821	87.3945	265.2	312.73	18.36	79.7464	23.2265	20.1195	243.98	161.21	154.11	0	1485	63.1265	139.293108
424	13.2236	45.384	24.4135	88.073	22.1853	1.3397	44797.47199999995	76.4855	70.698	34.8934	32.4453	71.607	37.57	130.89	131.46	46.8526	31.5883	74.9698	213.12	150.55	52.33	1	1066	-147.704934	41.172517
425	95.4241	43.5996	52.5471	26.0657	65.7925	-13.7999	44664.14999999995	11.6638	48.0711	43.074	28.1251	71.6938	61.21	114.24	251.1	27.0181	31.8628	5.0405	245.66	212.79	174.57	0	1617	-77.139611	-113.267263
426	92.4999	89.5798	19.7088	36.9392	20.7012	-9.9277	44530.82799999995	1.8488	49.6498	9.0614	4.6185	94.5877	199.68	230.14	305.82	11.7735	7.9331	11.8442	148.04	89.55	80.07	0	297	-163.945023	154.409085
427	47.2143	1.0485	0.0375	31.467	50.0274	-12.3348	44397.50599999995	59.5117	79.9804	79.6152	87.2665	43.8182	121.32	156.03	206.64	80.4394	44.2611	22.7263	92.22	316.5	315.64	0	484	84.374319	-66.701745
428	55.1355	54.9556	43.0586	36.8484	82.3267	23.6249	44264.18399999995	52.5363	29.8102	96.5849	45.3978	81.0471	323.06	126.23	0.5	16.1037	2.9453	46.1424	55.81	309.3	4.93	0	1725	106.236477	-117.04927
429	30.249	9.5333	16.8056	54.6291	6.8589	26.1896	44130.86199999995	80.0499	33.7451	84.4307	87.5132	14.0629	195.73	185.96	315.42	85.7264	37.6274	55.9136	159.71	281.58	15.65	0	1134	71.790458	153.839155
430	82.2864	46.0543	5.0548	12.6739	94.6771	-0.0527	43997.53999999995	4.5899	5.7915	69.223	30.0858	14.8103	98.5	225.3	198.85	33.1726	63.0877	40.3409	287.36	344.76	243.45	1	1178	-137.607636	161.239404
431	14.4107	23.1467	32.8653	24.4287	90.5782	29.4854	43864.21799999995	47.8772	95.4147	81.3239	37.4215	74.9425	295.56	212.04	99.25	53.1366	70.9448	86.8721	327.91	33.03	45.61	1	1517	-80.382122	123.09875
432	91.3145	23.7067	57.8567	56.2011	64.4414	-8.3479	43730.89599999995	51.3421	98.4922	59.9922	26.2129	80.4847	344.49	307.58	141.32	68.0552	96.7562	62.4089	156.82	198.91	122.39	1	176	-30.896947	78.150592
433	6.0193	17.97	57.0262	64.7722	66.6674	-6.2333	43597.57399999995	46.207	47.9794	18.9519	33.594	20.3002	282.24	343.06	169.51	66.8923	31.7084	44.974	2.66	157.76	106.24	0	280	175.086472	50.411892
434	33.892	3.9561	72.4911	12.5653	81.7315	-7.3714	43464.25199999995	84.0031	68.4191	78.1416	39.3852	1.7939	178.63	81.48	271.64	80.3099	98.9926	92.1535	92.79	229.05	290.85	0	737	179.698817	-65.756413
435	64.3497	20.6869	67.2719	58.6854	95.7962	0.7114	43330.92999999995	97.4528	86.6697	78.216	39.947	19.0487	244.14	289.27	56.26	91.6363	34.9478	9.0717	343.63	302.78	60.0	0	1108	-81.97624	-119.082321
436	76.8333	98.5138	24.6511	66.0967	38.8088	-34.744	43197.60799999995	59.4938	0.2253	35.6093	15.191	78.1368	303.42	39.45	175.3	7.4358	53.2676	77.6905	277.59	215.89	76.58	0	1643	72.78081	72.64365
437	67.4947	82.6385	68.2118	10.1514	59.3102	-23.6807	43064.28599999995	21.2032	24.5524	45.4628	63.3259	82.5079	305.38	176.79	290.16	42.7262	17.8637	54.9827	224.74	160.43	258.63	0	1416	-157.095008	126.732803
438	90.1083	44.7396	11.2961	48.5522	76.8611	23.9812	42930.96399999995	64.9217	4.5462	23.1809	34.7374	3.7659	124.97	7.77	130.64	41.4905	70.322	48.0415	287.12	348.52	223.98	0	601	-15.453202	53.860893
439	16.5118	82.1486	7.4964	19.459	45.16	-34.2957	42797.64199999995	44.9226	88.9105	42.214	48.4769	2.3275	116.56	153.03	258.8	20.4693	61.1182	50.3452	110.11	68.05	83.16	0	986	27.697837	17.154957
440	50.2451	63.2525	87.1797	72.1884	45.8101	6.0103	42664.31999999995	88.8789	69.5068	45.2654	93.3153	74.9419	57.88	23.37	303.48	29.0098	28.8873	48.5749	137.09	108.0	283.08	0	157	140.58389	3.125475
441	85.7469	85.0824	42.306	37.7352	19.7999	24.9388	42530.99799999995	54.868	98.2772	51.7313	34.3185	43.4965	320.38	42.01	91.51	86.5091	53.292	47.3663	39.53	253.9	41.73	0	1566	-138.647644	-96.75523
442	45.1789	70.2118	63.5066	89.7627	86.2402	1.8204	42397.67599999995	67.2376	20.5614	17.029	88.3071	66.5399	326.05	22.89	308.63	68.7649	27.401	28.8158	128.94	59.81	315.13	0	794	-2.480526	-166.452693
443	3.0185	60.0702	67.8031	27.7468	8.0699	-22.695	42264.35399999995	74.6473	31.7146	23.4718	14.5156	75.772	295.16	124.46	40.79	10.6183	89.4731	92.6911	80.11	171.04	298.88	1	472	-169.931858	-90.754898
444	9.6814	61.4102	43.0866	47.7259	22.1348	13.7884	42131.03199999995	72.2259	72.2791	48.4975	80.0749	76.3213	81.73	274.27	313.62	39.2502	16.9859	79.4338	356.79	10.18	65.0	0	406	157.555255	36.81948
445	16.9512	80.0361	55.6691	31.0064	46.2945	6.2133	41997.70999999995	2.8055	20.4736	59.2941	5.8405	27.8621	74.43	258.81	164.54	33.727	94.7576	33.7903	339.88	173.54	341.7	0	443	-13.845559	142.200518
446	97.7263	84.2529	36.5658	33.8407	26.3416	-29.2311	41864.38799999995	68.0943	86.0686	23.4274	93.7555	77.1193	339.3	16.08	268.54	40.9869	7.5571	4.9047	58.03	122.16	140.7	0	1697	-152.736936	155.989889
447	82.4342	29.9457	9.1006	94.2821	45.9603	0.1688	41731.06599999995	71.3651	68.4109	6.6486	96.4216	30.3853	240.22	110.9	80.77	37.3076	26.8785	27.701	47.4	147.36	39.37	0	1435	59.143288	-98.486188
448	42.0138	15.2757	17.0063	74.6276	55.2979	-16.047	41597.74399999995	35.5144	14.4777	87.6352	8.1551	49.9483	118.38	67.66	336.76	63.7357	93.0114	91.7274	17.1	239.3	140.52	1	1241	-94.772804	172.063364
449	80.9898	47.9052	58.0307	76.6305	42.4317	17.5435	41464.42199999995	82.5988	33.4698	78.782	83.3426	50.5967	225.74	230.0	186.02	11.1946	48.8989	8.81	193.0	176.59	33.9	1	743	-140.121447	17.532074
450	43.3496	13.6491	55.867	23.6069	82.6453	25.7902	41331.09999999995	94.2209	24.937	16.8309	0.2567	77.6542	263.78	33.15	176.47	69.172	68.185	98.697	254.36	221.63	343.04	0	281	129.554228	-10.889604
451	64.5014	20.8008	20.7158	13.4643	1.5052	-32.7887	41197.77799999995	80.5939	32.4676	6.9305	4.6226	82.4027	61.04	152.66	32.47	95.3457	35.795	45.4219	163.36	5.43	358.8	1	400	-25.873895	165.730614
452	28.5834	54.8994	68.3369	39.2215	12.6494	19.8876	41064.45599999995	93.6745	51.7815	31.807	40.9992	87.6753	162.06	205.85	155.31	43.5409	58.2476	60.0796	325.81	23.38	11.66	1	774	75.194591	46.976884
453	56.632	50.7698	70.6154	46.903	56.6541	24.8496	40931.13399999995	3.3124	55.1108	30.0208	88.7025	60.4689	296.02	238.02	237.67	85.0242	30.1166	86.3107	340.32	70.38	80.84	0	1265	71.596374	-138.764122
454	26.998	63.476	17.3626	62.4349	21.9194	8.4516	40797.81199999995	40.2986	0.8453	74.2396	89.5843	81.3627	90.36	45.41	219.63	18.7233	5.3537	72.551	183.74	171.24	173.07	1	674	30.00295	149.28043
455	2.5735	72.8438	55.3296	47.5628	69.6659	-27.7218	40664.48999999995	65.1815	40.1289	32.1446	88.101	60.7284	47.16	301.97	41.2	29.0181	69.2201	39.7723	307.81	37.12	182.63	0	409	174.557398	-65.417639
456	30.9858	21.5654	52.1058	50.5702	9.6429	9.2863	40531.16799999995	19.385	88.6567	22.0942	18.1937	69.0147	10.0	307.47	76.85	12.4028	69.7757	31.8774	190.96	308.58	100.03	0	1391	-107.486635	92.087255
457	68.7202	55.4633	6.7979	13.041	28.8918	16.3569	40397.84599999995	11.7209	86.5091	12.3505	6.7455	20.8501	311.36	98.29	276.0	24.957	4.8933	58.0292	44.06	230.23	23.1	1	1322	-151.513355	-88.890802
458	9.259	2.4267	15.6461	63.8075	81.2699	9.7273	40264.52399999995	34.1767	61.331	36.0709	66.7064	58.7142	108.42	331.65	165.56	71.6485	90.6955	53.4473	103.96	148.0	280.38	1	1286	-149.240518	-5.352967
459	10.6029	71.6203	9.6407	78.215	11.172	14.0661	40131.20199999995	77.3251	15.0226	93.5703	24.9868	28.3571	11.89	323.19	318.39	80.6739	6.8749	70.755	77.47	9.11	243.54	1	1053	-95.904991	176.217065
460	30.3547	94.4746	25.1029	56.3869	64.9866	-21.6061	39997.87999999995	78.2228	92.8086	78.6847	76.5995	16.7235	152.3	307.56	132.55	57.1048	65.0378	69.2387	223.29	195.18	314.91	1	811	-76.279418	132.327859
461	50.9548	82.4448	22.1407	63.394	81.2768	-27.7445	39864.557999999946	95.1047	60.6002	4.2768	5.3747	71.6189	338.5	115.98	73.66	20.1221	37.4549	55.5737	10.54	79.13	158.68	1	481	147.1021	-85.23323
462	34.7088	76.3003	61.9933	40.0578	49.7802	21.6473	39731.235999999946	90.7839	15.9702	6.6029	65.9906	76.6299	279.48	249.22	339.2	2.4651	14.8831	81.8658	275.33	22.74	290.41	1	1369	-147.890243	-34.721136
463	13.0413	67.4041	3.8707	86.7461	60.0581	18.2389	39597.913999999946	53.4332	13.0193	82.8364	44.5719	59.6436	269.63	87.35	237.47	63.1	30.3804	89.0711	242.99	94.02	186.32	0	761	-149.337706	134.030728
464	42.3861	95.2499	78.4779	7.1113	39.8263	-35.9115	39464.591999999946	30.4911	10.0466	41.8147	15.2733	56.3492	106.68	19.67	272.97	10.3152	19.9428	7.7769	243.23	237.99	3.08	1	1187	-179.529464	137.15477
465	53.4851	78.4635	62.3724	63.7822	16.5345	16.8032	39331.269999999946	72.5954	26.7158	76.882	23.0169	74.0797	45.22	281.83	208.5	78.2055	29.4417	13.5764	152.64	60.68	72.67	1	1537	-73.742661	85.499787
